,Date,Open,High,Low,Close,Volume,Adjustment_factor,50_day_MA,100_day_MA,Log_return,Volatility,Risk-free Rate
77,2015-12-15,89.71,90.71,89.41,30.119999999999997,507977.0,3.0,29.822533333333336,,0.014940628012094302,0.16663495187364066,0.022799999999999997
78,2015-12-16,90.91,91.22,89.61,30.346666666666668,418558.0,3.0,29.8692,,0.007497278778218411,0.16701909170888157,0.023
79,2015-12-17,91.57,91.8,89.71,29.93,354941.0,3.0,29.900133333333333,,-0.013825359845303581,0.17194287638319325,0.022400000000000003
80,2015-12-18,89.24,89.52,88.55,29.583333333333332,645883.0,3.0,29.9204,,-0.011650182177192155,0.1766157530996726,0.0219
81,2015-12-21,89.29,90.35,89.23,30.089999999999996,317677.0,3.0,29.95433333333333,,0.016981750954538338,0.187028012566829,0.022000000000000002
82,2015-12-22,90.56,90.7089,89.7,30.136666666666663,265518.0,3.0,29.9892,,0.001549701439211431,0.18148161457244943,0.022400000000000003
83,2015-12-23,90.52,91.12,90.38,30.346666666666668,430393.0,3.0,30.035266666666665,,0.006944089628745946,0.17841873469661337,0.0227
84,2015-12-24,90.76,91.55,90.7,30.40333333333333,168884.0,3.0,30.062066666666666,,0.0018655698140459807,0.17845432949322465,0.0225
85,2015-12-28,90.78,90.85,89.95,30.28333333333333,114297.0,3.0,30.081,,-0.003954745349886774,0.17854587689001652,0.022400000000000003
86,2015-12-29,91.41,92.33,91.14,30.636666666666663,198842.0,3.0,30.105666666666664,,0.01160004252783786,0.17923713435846553,0.0232
87,2015-12-30,91.88,92.07,91.01,30.36,388552.0,3.0,30.125,,-0.009071596174479191,0.17259475290189985,0.0231
88,2015-12-31,90.72,90.76,89.79,29.946666666666665,258888.0,3.0,30.136599999999998,,-0.013707930765351149,0.1779826596881419,0.0227
89,2016-01-04,88.03,88.8,87.5,29.599999999999998,340993.0,3.0,30.1404,,-0.011643660432063345,0.1809535907399814,0.022400000000000003
90,2016-01-05,88.97,89.15,87.77,29.319999999999997,443044.0,3.0,30.118199999999998,,-0.009504484311563961,0.16828007384240232,0.0225
91,2016-01-06,86.07,86.45,84.72,28.306666666666665,513738.0,3.0,30.068333333333335,,-0.03517252885150509,0.20279479017904628,0.0218
92,2016-01-07,83.28,84.48,82.36,27.513333333333335,675841.0,3.0,30.01366666666667,,-0.028426612510619495,0.21967218546943024,0.0216
93,2016-01-08,83.11,83.42,81.14,27.116666666666664,488391.0,3.0,29.956333333333333,,-0.014522190659389141,0.22037600816300867,0.0213
94,2016-01-11,81.87,82.37,80.53,27.209999999999997,333597.0,3.0,29.892,,0.003436007798217838,0.21956034531887555,0.0217
95,2016-01-12,82.53,83.09,81.17,27.436666666666667,357927.0,3.0,29.848533333333336,,0.008295765521288027,0.2189326599861249,0.0212
96,2016-01-13,82.33,82.96,79.67,26.563333333333333,585442.0,3.0,29.782866666666663,,-0.03234849957489587,0.2406194841398278,0.0208
97,2016-01-14,80.09,81.76,79.0,27.11,431434.0,3.0,29.722866666666665,,0.020370844769027178,0.24742429499187574,0.021
98,2016-01-15,78.12,78.69,76.62,25.886666666666663,554564.0,3.0,29.635266666666666,,-0.046174627875162716,0.28168480134349805,0.0203
99,2016-01-19,78.82,79.48,77.11,25.93,328691.0,3.0,29.546799999999998,28.91773333333333,0.0016725639151616311,0.2827656969079746,0.0206
100,2016-01-20,76.81,79.08,76.14,26.099999999999998,572859.0,3.0,29.474466666666668,28.912733333333335,0.006534714778074574,0.2862926145910717,0.020099999999999996
101,2016-01-21,79.08,80.43,78.37,26.486666666666665,387374.0,3.0,29.394133333333333,28.901699999999995,0.014706147389695487,0.2839463491249762,0.0202
102,2016-01-22,80.97,81.48,80.42,26.97,547587.0,3.0,29.3294,28.8939,0.018083675433295546,0.2958830958048686,0.0207
103,2016-01-25,80.73,80.9,79.635,26.596666666666668,420514.0,3.0,29.268199999999997,28.883133333333333,-0.013939242499558626,0.2934623563527724,0.0203
104,2016-01-26,80.01,81.16,79.76,26.843333333333334,561124.0,3.0,29.211466666666666,28.8846,0.009231602487264009,0.2974171493214924,0.020099999999999996
105,2016-01-27,80.27,81.13,79.29,26.536666666666665,549959.0,3.0,29.156266666666667,28.87663333333333,-0.011490072706966756,0.29785611846757165,0.0202
