,Date,Open,High,Low,Close,Volume,50_day_MA,100_day_MA,Log_return,Volatility,Risk-free Rate
64,2015-11-27,100.09,100.99,100.09,100.74,1463396.0,98.5262,,0.002385212818373947,0.12074824190862671,0.0222
65,2015-11-30,100.74,100.97,100.125,100.16,6077776.0,98.6684,,-0.005774032965716015,0.12065354864538695,0.022099999999999998
66,2015-12-01,100.11,101.12,100.11,101.06,4473224.0,98.8154,,0.008945492511974289,0.12279780681878939,0.0215
67,2015-12-02,100.36,100.38,99.36,99.48,4361649.0,98.9576,,-0.015757780928558573,0.1339572359221982,0.0218
68,2015-12-03,99.62,99.985,98.76,99.09,5661036.0,99.09140000000001,,-0.003928090864395956,0.13421218918249664,0.0233
69,2015-12-04,99.2,101.37,98.54,101.06,6422721.0,99.2632,,0.01968587179295448,0.15262761133246025,0.022799999999999997
70,2015-12-07,101.03,101.51,100.12,100.67,3408012.0,99.40719999999999,,-0.003866559122430642,0.1496660777334133,0.0223
71,2015-12-08,100.4,100.81,99.63,100.17,3385218.0,99.56119999999999,,-0.00497909811765908,0.14740369692439714,0.022400000000000003
72,2015-12-09,99.53,100.96,98.99,99.13,4195060.0,99.68299999999999,,-0.010436622578866768,0.1525596408766097,0.0222
73,2015-12-10,99.31,99.6,98.45,98.9,3926583.0,99.775,,-0.002322881416139527,0.1511531129222477,0.022400000000000003
74,2015-12-11,97.93,98.79,97.54,97.78,5429692.0,99.8536,,-0.011389181478166943,0.15178605001060844,0.0213
75,2015-12-14,98.09,98.62,96.81,97.95,6633208.0,99.9294,,0.001737087240050279,0.15150149253056278,0.0223
76,2015-12-15,98.53,99.67,98.2,99.39,5554162.0,100.001,,0.014594360589364454,0.1504559174199949,0.022799999999999997
77,2015-12-16,99.84,101.33,99.65,101.08,4993997.0,100.08120000000001,,0.016860777540079325,0.1592327690609988,0.023
78,2015-12-17,101.0,101.11,100.17,100.2,4303613.0,100.1148,,-0.008744093869229017,0.15469205007695289,0.022400000000000003
79,2015-12-18,99.75,99.76,97.88,97.9,6907028.0,100.0934,,-0.023221639114299666,0.17290182869936596,0.0219
80,2015-12-21,98.39,98.64,97.77,98.62,3089100.0,100.07639999999999,,0.007327531259515279,0.17370027796699325,0.022000000000000002
81,2015-12-22,98.91,100.0657,98.63,99.8,3882125.0,100.08959999999999,,0.011894102521438157,0.17715416541093734,0.022400000000000003
82,2015-12-23,100.2,100.76,100.02,100.64,2929641.0,100.14399999999999,,0.008381609634712133,0.17979080723208374,0.0227
83,2015-12-24,100.51,100.97,100.11,100.54,1044308.0,100.205,,-0.0009941346877011701,0.17976534800959398,0.0225
84,2015-12-28,100.39,100.79,100.14,100.68,4017675.0,100.25300000000001,,0.0013915120026860145,0.17962648526723674,0.022400000000000003
85,2015-12-29,101.11,101.7,100.772,101.45,2362179.0,100.28800000000001,,0.00761889600470867,0.1802359945234146,0.0232
86,2015-12-30,101.51,101.54,100.98,101.15,2333000.0,100.3074,,-0.002961502658069274,0.17789905579709864,0.0231
87,2015-12-31,100.53,100.91,99.81,99.92,3041542.0,100.3004,,-0.012234697796432232,0.1741484223388686,0.0227
88,2016-01-04,98.56,99.0,97.8,98.77,6688983.0,100.2708,,-0.011575950897286363,0.17862334594297757,0.022400000000000003
89,2016-01-05,98.81,99.85,98.71,99.45,4893864.0,100.1982,,0.006861090379945381,0.1650049868191336,0.0225
90,2016-01-06,98.38,99.76,98.12,99.48,5483415.0,100.1392,,0.00030161363522271005,0.16464150206093664,0.0218
91,2016-01-07,98.46,98.98,97.21,97.57,5439957.0,100.03980000000001,,-0.019386549815345357,0.17719461754033955,0.0216
92,2016-01-08,97.83,98.63,96.94,97.21,4853544.0,99.9252,,-0.003696482286881085,0.1741822820308148,0.0213
93,2016-01-11,97.34,97.92,96.87,97.44,5637949.0,99.8192,,0.002363217128609361,0.17449634040162712,0.0217
94,2016-01-12,98.41,98.41,97.14,97.62,5185682.0,99.7156,,0.0018455864974145774,0.17005482790259732,0.0212
95,2016-01-13,97.47,97.94,96.35,96.5,5161474.0,99.6018,,-0.011539382114061237,0.17463957594710816,0.0208
96,2016-01-14,96.4,97.08,95.655,95.81,6591819.0,99.49,,-0.007175944682158202,0.16616867773194896,0.021
